Address,Name Tag,Balance,Percentage,Txn Count
0x0dbd8de20eed94a5693d57998827fcf68ed2ecf4,,"92,500.11439622 ETH",0.07564911%,3
0x9030dcb01830eaa3d8ba285a824a05d8fb489ad0,,"92,228.15247683 ETH",0.07542669%,4
0xbddf00563c9abd25b576017f08c46982012f12be,,"91,968.97357207 ETH",0.07521472%,717
0x0ef3794802b55bc4464114c3df550430b53a3506,,"91,036.97361547 ETH",0.07445251%,35
0x807cc0e799dcc651d94595e1f7f6e7373ef8f96a,,"90,645.23803238 ETH",0.07413214%,58
0xa580e49df5d054d69cf1b2ef4af847c6e6f64d30,,"90,000.14556172 ETH",0.07360456%,6
0x9b07c94f1d39d24b68da8ff7c78adb8b70238a75,,"90,000.14537524 ETH",0.07360456%,5
0x22a54a1eb8c573bbf845dd1ff64c8df05502c1b0,,"90,000.14525116 ETH",0.07360456%,5
0xda29accfb77995bef70bcf6478a73e9acb07732d,,"90,000.14523203 ETH",0.07360456%,6
0xf29c6705f188526e0029a92ee6bc21ebc750b675,,"90,000.14519368 ETH",0.07360456%,5
0x03d615c04be905790dbef2df0472a2e901ccd810,,"90,000.14504802 ETH",0.07360456%,5
0x5d71f4d4f6048112a3b21433fbcfba5f1f39549f,,"90,000.13561225 ETH",0.07360456%,5
0x6fb8ebc19bc2a9fa4413ba6a0ca6fa99e974b461,,"89,854.99807324 ETH",0.07348586%,57
0x1bb762b16438f8b287626fd1042bc6f6848cc286,,"86,481.01573935 ETH",0.07072652%,3
0xad0d53cf033ab63dc72d653640766ee1d366cef6,,"85,968.12149774 ETH",0.07030706%,77
0xac08f21ef597a51865d69896f09b52472acde80d,,"85,968.12129032 ETH",0.07030706%,66
0x6586ce3d543e0c57b347f0c3b9eeed2f132c104f,,"84,999.99543887 ETH",0.06951531%,7
0x3f4ac8d3e1414b5351e632391908177c012c65cc,,"84,642.40751326 ETH",0.06922286%,72
0xbf4ed7b27f1d666546e30d74d50d173d20bca754,WithdrawDAO,"83,270.83161859 ETH",0.06810115%,"19,679"
0xb3764761e297d6f121e79c32a65829cd1ddb4d32,Multisig Exploit Hacker,"83,017.21222263 ETH",0.06789373%,73
0x1e547eb395ac9c3ec41704ba85777dbcdd359de5,,"82,698.77498791 ETH",0.06763330%,44
0x3727cfcbd85390bb11b3ff421878123adb866be8,Bitbank 2,"82,245.09079262 ETH",0.06726227%,"12,817"
0xb46427e2cddecb0bde40bf402361effddd4401e2,,"81,444.25827874 ETH",0.06660733%,6
0x2fd56159f4c8664a1de5c75e430338cfa58cd5b9,,"80,673.98765038 ETH",0.06597738%,63
0xa90aa5a93fa074de79306e44596109dc53e01410,,"80,540.53467984 ETH",0.06586824%,98
0xc39cc669a548c661dfa6b5a1eeaa389d1ec53143,,"80,000.0003811 ETH",0.06542617%,8
0x918fa381cb534677bad24afb29cb3c2acaf16385,,"79,340.38161726 ETH",0.06488672%,2
0xd2b0b1daed605718080f861034d3241f1cfd89cb,,"79,122.43024115 ETH",0.06470847%,2
0xfdfeb7474b6b104f32599948bb7f8ed81b06def3,,"77,735.85185577 ETH",0.06357449%,3
0x682aa4ecb9c8ea51b22433189e979cad3f958711,,"76,638.89730548 ETH",0.06267737%,11
0x0a8f6257ef3ed3efdd8dd18dd9294d3e333ad7fc,,"74,658.55986631 ETH",0.06105780%,76
0x7ced76dde9203a554df01cbb1ed0d17e9bce7524,,"74,658.55984982 ETH",0.06105780%,63
0x10cad69cbd241d36ed8c6d83a9f30b380134d1bc,,"74,658.55984111 ETH",0.06105780%,74
0x92f71d08f5ee94a7bf40fab05beda3545b55ad2a,,"74,658.55984031 ETH",0.06105780%,69
0x1b7b5b4bed048d86976d7cf51d9c4ea24e20ade7,,"74,658.55983231 ETH",0.06105780%,71
0x6b2069bde6b87d0f882abbdc6eb4fcbd0a90bb96,,"74,658.55983231 ETH",0.06105780%,74
0x831c3720681096f276cb016b51a33433d7cb2faa,,"74,658.55983231 ETH",0.06105780%,64
0xb3177d9873b7ac246874114d8760e66dc5e797cc,,"74,658.55983231 ETH",0.06105780%,69
0x9aabd298b30d034f8c64f86aa25fc74b9f70930f,,"72,013.49455367 ETH",0.05889459%,72
0x6774bcbd5cecef1336b5300fb5186a12ddd8b367,Scroll: L1 Scroll Messenger Proxy,"71,801.26698357 ETH",0.05872103%,"779,128"
0xe27f62b70ab44d7fd1842dce66138a31940fa29a,,"71,365.78137454 ETH",0.05836487%,73
0x755cdba6ae4f479f7164792b318b2a06c759833b,ExtraBalDaoWithdraw,"70,995.49726856 ETH",0.05806205%,"8,271"
0x11577a8a5baf1e25b9a2d89f39670f447d75c3cd,Fund: 0x115...3cD,"70,611.04271657 ETH",0.05774763%,190
0xd6216fc19db775df9774a6e33526131da7d19a2c,KuCoin 6,"70,452.87745592 ETH",0.05761828%,"10,345"
0x434587332cc35d33db75b93f4f27cc496c67a4db,,"70,236.4322745 ETH",0.05744126%,105
0xd69b0089d9ca950640f5dc9931a41a5965f00303,Gemini 7,"68,665.52513594 ETH",0.05615653%,187
0x1f72b240b6fffceba07bdaa097cc7b216a643a0f,,"67,666.36564924 ETH",0.05533939%,75
0x3fd6b1e25200fdda352cbc911ffcd4308895a7d0,,"67,666.36564924 ETH",0.05533939%,79
0x4e5fab20b7b83c6f557b20c820883eab0a0b343b,,"67,666.36564924 ETH",0.05533939%,82
0xd65d71e5ecccfcf72b84cad65370626e048d1b33,,"67,666.36564924 ETH",0.05533939%,70
0x54cee0ef273d3d08ed120b0c561c0284a4c4490e,,"67,560.20060861 ETH",0.05525257%,75
0xecef66258cc21cb742ac34c68375b311fd3f34cc,,"67,491.71031769 ETH",0.05519655%,140
0x92cf9066c657b1f63a7a2dc37255b31be6ef1858,,"67,395.88606149 ETH",0.05511819%,234
0xc4d5b7c576edfbac20fa081cff79ec745193e207,,"67,372.26115813 ETH",0.05509887%,222
0xd548dd6ccc7a563346372fa0d8cef06e1683b0e3,,"67,372.26114447 ETH",0.05509887%,231
0xcaaad25746a0e04a3c7eff86422991b00fd3d76a,,"67,372.25225631 ETH",0.05509886%,73
0x1e143b2588705dfea63a17f2032ca123df995ce0,,"67,317.25769198 ETH",0.05505388%,"20,826"
0x4920f22b632bfaa40af8d39c31d9607809485952,,"67,312.71205422 ETH",0.05505016%,4
0xad7f791974169973443c496eaa102f1a7842003d,,"66,919.48428623 ETH",0.05472857%,4
0x47029dc4f3922706bf670d335c45550cff4f6a35,,"65,857.53015923 ETH",0.05386008%,27
0x3bc643a841915a267ee067b580bd802a66001c1d,BTC Markets 1,"65,814.53655368 ETH",0.05382492%,343
0x282edab8a933bc1c02649fe3ea2842ecbe9928a7,,"65,006.10053615 ETH",0.05316375%,57
0x889edc2edab5f40e902b864ad4d7ade8e412f9b1,Lido: Withdrawal Queue,"63,780.08407603 ETH",0.05216109%,"73,603"
0xec6a76e74b9a5ad49eda0aa63b91c2c53cb65a9c,,"63,734.30124483 ETH",0.05212364%,4
0x742d35cc6634c0532925a3b844bc454e4438f44e,Bitfinex 2,"61,484.16461529 ETH",0.05028342%,"20,565"
0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,Starknet: StarkGate ETH Bridge,"60,786.38237584 ETH",0.04971275%,"1,802,776"
0xe4f4866437513e7e023fb3933ba43045312b7459,,"60,078.61624477 ETH",0.04913392%,10
0x52e86988bd07447c596e9b0c7765f8500113104c,Mixin Network Exploiter 1,"59,807.71064036 ETH",0.04891237%,"10,113"
0x1342a001544b8b7ae4a5d374e33114c66d78bd5f,Gatecoin Hacker 2,"59,491.41000001 ETH",0.04865369%,40
0xd4914762f9bd566bd0882b71af5439c0476d2ff6,Gatecoin Hacker 1,"59,480.51000001 ETH",0.04864478%,42
0x5bcd25b6e044b97dfc941b9ec4b617ec10e1abcd,,"59,330.379954 ETH",0.04852200%,169
0x17e5545b11b468072283cee1f066a059fb0dbf24,,"59,155.39241492 ETH",0.04837889%,"2,372"
0xa43d2e05ed00c040c8422a88cb8ede921a539f92,,"59,013.14018512 ETH",0.04826255%,791
0x998a7fd73446cd6532bf3058a270581730b27137,,"58,938.03696535 ETH",0.04820113%,7
0x904cc2b2694ffa78f04708d6f7de205108213126,Deribit,"58,000 ETH",0.04743398%,8
0x693be1ea307e3b3826d34e96336399969898dee8,,"57,812.78317834 ETH",0.04728086%,3
0x8c3389616404fda275cfdba0c7b0b3d1fee9ebdc,,"57,624.53523649 ETH",0.04712691%,3
0x26648eb66f11fe2e9d7b874981e8eefe6567b9df,,"57,480.98317975 ETH",0.04700951%,114
0x7ac0d327c18dc46f603e127b89db0a5b749dc069,,"57,480.98317975 ETH",0.04700951%,20
0x51cab40a6895d2a5c092f3766b3b9830884b0adf,,"57,001.399 ETH",0.04661729%,2
0x1e2fcfd26d36183f1a5d90f0e6296915b02bcb40,Coinone 2,"56,817.57606756 ETH",0.04646696%,137
0x2842eb68fcd748e92acb44d82a9e315fc7dc650d,,"55,592.23618505 ETH",0.04546484%,2
0x999e77c988c4c1451d3b1c104a6cca7813a9946e,,"55,521.44764847 ETH",0.04540695%,94
0x05576087d1ad92873da0a3b76e7105195935b0f5,,"55,230.01533889 ETH",0.04516861%,3
0x7c2a289c0523e748c286a37570d2efc16d2c934e,,"55,000.553059 ETH",0.04498095%,5
0xb10edd6fa6067dba8d4326f1c8f0d1c791594f13,,"54,872.09758737 ETH",0.04487589%,"4,043"
0x5770815b0c2a09a43c9e5aecb7e2f3886075b605,SwissBorg 1,"53,549.56225916 ETH",0.04379429%,"86,383"
0xe3f53355cdbeaf2afafc4fc22be0a5c02570061a,,"53,242.56375101 ETH",0.04354321%,2
0xab90ed01b9f5e903b988856f09a14bb9f5413282,,"52,236.27868104 ETH",0.04272025%,2
0xdd0817f5c09013ab1a78c7943d4baed6bcf64548,,"52,236.27868104 ETH",0.04272025%,7
0x00000000219ab540356cbb839cbe05303d7705fa,Beacon Deposit Contract,"46,522,131.41071811 ETH",38.04706279%,"494,455"
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,"2,816,564.97503997 ETH",2.30346335%,"17,290,319"
0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,Binance 7,"1,996,008.38544985 ETH",1.63238988%,"1,587"
0x8315177ab297ba92a06054ce80a67ed4dbd7ed3a,Arbitrum: Bridge,"1,777,867.14423693 ETH",1.45398804%,37
0x40b38765696e3d5d8d9d834d8aad4bb6e418e489,Robinhood,"1,363,194.79301932 ETH",1.11485773%,125
0xda9dfa130df4de4673b89022ee50ff26f6ea73cf,Kraken 13,"848,923.56042908 ETH",0.69427275%,498
0x47ac0fb4f2d84898e4d9e7b4dab3c24507a6d503,Binance: Binance-Peg Tokens,"584,999.05138144 ETH",0.47842812%,85
0xa6715eafe5d215b82cb9e90a9d6c8970a7c90033,,"557,192.48693507 ETH",0.45568715%,33
0xf977814e90da44bfa03b6295a0616a897441acec,Binance 8,"503,264.73421182 ETH",0.41158357%,"14,996"
0x49048044d57e1c92a77f79988d21fa8faf74e97e,Base: Base Portal,"502,349.23808379 ETH",0.41083485%,"1,054,761"
0xbeb5fc579115071764c7423a4f12edde41f106ed,,"493,877.46844124 ETH",0.40390641%,"17,939"
0xe92d1a43df510f82c66382592a047d288f85226f,Bitfinex 19,"450,118.32741318 ETH",0.36811900%,467
0x61edcdf5bb737adffe5043706e7c5bb1f1a56eea,Gemini 3,"369,498.96536194 ETH",0.30218629%,769
0xc61b9bb3a7a0767e3179713f3a5c7a9aedce193c,Bitfinex: MultiSig 3,"328,053.76046368 ETH",0.26829128%,124
0xca8fa8f0b631ecdb18cda619c4fc9d197c8affca,,"325,000.48226601 ETH",0.26579422%,93
0xafcd96e580138cfa2332c632e66308eacd45c5da,,"312,707.41802413 ETH",0.25574062%,273
0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,EthDev,"309,273.96043301 ETH",0.25293265%,"2,555"
0x3bfc20f0b9afcace800d73d2191166ff16540258,Polkadot: MultiSig,"306,276.63547139 ETH",0.25048135%,519
0x8103683202aa8da10536036edef04cdd865c225e,Bitfinex 20,"275,000.03347903 ETH",0.22490250%,54
0x8696e84ab5e78983f2456bcb5c199eea9648c8c2,Coincheck Cold 2,"262,856.89334298 ETH",0.21497151%,351
0x7d6149ad9a573a6e2ca6ebf7d4897c1b766841b4,,"256,971.29363325 ETH",0.21015810%,"1,754"
0x0a4c79ce84202b03e95b7a692e5d728d83c44c76,,"254,248.45402547 ETH",0.20793129%,52
0x2b6ed29a95753c3ad948348e3e7b1a251080ffb9,Rain Lohmus,"250,000.02391606 ETH",0.20445681%,70
0x539c92186f7c6cc4cbf443f26ef84c595babbca1,OKX 73,"250,000.00963009 ETH",0.20445680%,17
0x868dab0b8e21ec0a48b726a1ccf25826c78c6d7f,OKX 76,"250,000.00193363 ETH",0.20445679%,23
0xbfbbfaccd1126a11b8f84c60b09859f80f3bd10f,OKX 93,"250,000.00186253 ETH",0.20445679%,25
0x1b3cb81e51011b549d78bf720b0d924ac763a7c2,,"243,300.00350275 ETH",0.19897735%,207
0x220866b1a2219f40e72f5c628b65d54268ca3a9d,Vb 3,"243,000.02955419 ETH",0.19873203%,156
0x0c23fc0ef06716d2f8ba19bc4bed56d045581f2d,Paxos 2,"205,225.28253603 ETH",0.16783881%,57
0xd19d4b5d358258f05d7b411e21a1460d11b0876f,Linea: L1 Message Service,"203,155.3126309 ETH",0.16614593%,"1,138,181"
0xd3a22590f8243f8e83ac230d1842c9af0404c4a1,Binance 71,"201,650.57204238 ETH",0.16491532%,155
0x0e58e8993100f1cbe45376c410f97f4893d9bfcd,,"197,786.81906 ETH",0.16175543%,"9,470"
0xbf3aeb96e164ae67e763d9e050ff124e7c3fdd28,,"187,068.1958232 ETH",0.15298945%,40
0x210b3cb99fa1de0a64085fa80e18c22fe4722a1b,,"183,464.59326775 ETH",0.15004233%,24
0xf3b0073e3a7f747c7a38b36b805247b222c302a3,Crypto.com 6,"182,663.38151427 ETH",0.14938708%,"273,570"
0x1db92e2eebc8e0c075a02bea49a2935bcd2dfcf4,Bybit: Hot Wallet 1,"178,346.76564836 ETH",0.14585683%,"132,485"
0x9e927c02c9eadae63f5efb0dd818943c7262fb8e,,"174,541.36541923 ETH",0.14274467%,447
0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,"170,888.77096308 ETH",0.13975748%,"19,767,863"
0x5b5b69f4e0add2df5d2176d7dbd20b4897bc7ec4,,"169,032.00330703 ETH",0.13823896%,58
0x308861a430be4cce5502d0a12724771fc6daf216,ether.fi - Liquidity Pool,"166,979.23156844 ETH",0.13656015%,"208,591"
0x2f2d854c1d6d5bb8936bb85bc07c28ebb42c9b10,,"165,071.97223691 ETH",0.13500034%,15
0x8484ef722627bf18ca5ae6bcf031c23e6e922b30,Polygon (Matic): Ether Bridge,"160,796.39289989 ETH",0.13150366%,74
0xd7f9f54194c633f36ccd5f3da84ad4a1c38cb2cb,,"156,261.21073538 ETH",0.12779466%,6
0xdf9eb223bafbe5c5271415c75aecd68c21fe3d7f,Liquity: Active Pool,"155,347.66208043 ETH",0.12704754%,61
0x7da82c7ab4771ff031b66538d2fb9b0b047f6cf9,Golem: Multisig,"152,034.34311324 ETH",0.12433782%,545
0xfd898a0f677e97a9031654fc79a27cb5e31da34a,,"150,000.10028294 ETH",0.12267416%,39
0x701c484bfb40ac628afa487b6082f084b14af0bd,,"150,000.00107635 ETH",0.12267408%,37
0xb20411c403687d1036e05c8a7310a0f218429503,,"150,000.00015513 ETH",0.12267407%,11
0x9a1ed80ebc9936cee2d3db944ee6bd8d407e7f9f,Coinbase Cold 8,"150,000.00009307 ETH",0.12267407%,43
0x15c22df3e71e7380012668fb837c537d0f8b38a1,,"147,201.50297159 ETH",0.12038539%,40
0x8d95842b0bca501446683be598e12f1c616770c1,,"143,012.05700499 ETH",0.11695914%,60
0x35aeed3aa9657abf8b847038bb591b51e1e4c69f,,"141,871.70329884 ETH",0.11602653%,69
0xb93d8596ac840816bd366dc0561e8140afd0d1cb,,"139,701.32930682 ETH",0.11425154%,66
0xb5ab08d153218c1a6a5318b14eeb92df0fb168d6,,"135,283.67700786 ETH",0.11063867%,287
0xdb3c617cdd2fbf0bb4309c325f47678e37f096d9,,"135,188.02618524 ETH",0.11056044%,65
0x7ead3a4361bd26a20deb89c9470be368ee9cb6f1,,"132,432.5378444 ETH",0.10830693%,59
0xd5268a476aadd1a6729df5b3e5e8f2c1004139af,,"130,876.36103835 ETH",0.10703424%,61
0xa160cdab225685da1d56aa342ad8841c3b53f291,Tornado.Cash: 100 ETH,"129,600 ETH",0.10599040%,"8,618"
0xd47b4a4c6207b1ee0eb1dd4e5c46a19b50fec00b,,"129,392.27133579 ETH",0.10582051%,54
0xd65fb7d4cb595833e84c3c094bd4779bab0d4c62,,"129,392.17137079 ETH",0.10582043%,51
0x595faf77e533a5cd30ab5859c9a0116de8bad8db,,"129,392.17136579 ETH",0.10582043%,56
0x1bd3fc5ac794e7af8e834a8a4d25b08acd9266ce,,"129,392.17135979 ETH",0.10582043%,56
0xf481b7fab9f5d0e74f21ae595a749634fb053619,,"129,231.42216892 ETH",0.10568897%,64
0xa7c0d36c4698981fab42a7d8c783674c6fe2592d,Binance 74,"128,280.0156837 ETH",0.10491088%,4
0xa7e4fecddc20d83f36971b67e13f1abc98dfcfa6,,"125,737.51283884 ETH",0.10283155%,107
0x0548f59fee79f8832c299e01dca5c76f034f558e,Genesis Trading: OTC Desk 2,"123,783.99611168 ETH",0.10123391%,"11,770"
0x79f67f689b9925710d4dda2a39d680e9cea61c81,,"121,198.18197516 ETH",0.09911917%,80
0x368d43c23843ca9b49dc861d80251bda6a090367,,"120,707.72998012 ETH",0.09871806%,89
0x2d1566722288be5525b548a642c98b546f116aa0,,"120,707.71082283 ETH",0.09871804%,133
0xb4f4317b7885de16305d1303570879c21f378255,,"120,707.71079883 ETH",0.09871804%,128
0x84bf16e7675cee22d0e0302913ccf58b45333ddf,,"120,707.71079663 ETH",0.09871804%,127
0x6d9d2b30df394f17a5058aceb9a4d3446f1bc042,,"120,707.71079346 ETH",0.09871804%,79
0xf443864ba5d5361bbc54298551067194f980a635,,"120,707.71078891 ETH",0.09871804%,130
0x835678a611b28684005a5e2233695fb6cbbb0007,Binance 70,"117,642.93991337 ETH",0.09621159%,89
0xa1a45e91164cdab8fa596809a9b24f8d4fdbe0f3,,"116,005.01344329 ETH",0.09487205%,144
0x376c3e5547c68bc26240d8dcc6729fff665a4448,Iconomi: MultiSig 1,"114,939.00001 ETH",0.09400024%,62
0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,Compound: cETH Token,"111,540.6492968 ETH",0.09122097%,"316,707"
0x558553d54183a8542f7832742e7b4ba9c33aa1e6,Bithumb 12,"110,000.75260764 ETH",0.08996160%,61
0x084ef8564b4f75a70b7ad5e8aabf73edac005397,,"108,544.0448184 ETH",0.08877027%,132
0xcac9c634b4464efe71a9a5910edba06686baf457,,"108,532.91750767 ETH",0.08876117%,128
0x04b7f4195595d8132dd8249cc8dc7e79a6ae772b,,"108,532.91739077 ETH",0.08876117%,73
0xff2ac8c5834a7585fcc97edb8ba2431c4beab487,,"108,532.91731267 ETH",0.08876117%,73
0x4ed97d6470f5121a8e02498ea37a50987da0eec0,,"108,532.91730767 ETH",0.08876117%,103
0x6e414cfad874d8ee716ea0299d40011207c907b8,,"108,205.26643362 ETH",0.08849321%,75
0x19bf56fca395a600c20f732b05757f30ad24a719,,"108,205.26632169 ETH",0.08849321%,67
0xfcd159d0fef5b1003e10d91a5b79d52bbb8cd05d,,"108,054.42444282 ETH",0.08836984%,69
0x8ae880b5d35305da48b63ce3e52b22d17859f293,,"107,708.24446471 ETH",0.08808673%,7
0xa463597d49f54fe6a811fb894cbd67c7f92852b0,,"107,686.26657272 ETH",0.08806875%,69
0x5a710a3cdf2af218740384c52a10852d8870626a,Bitfinex 15,"107,141.16775261 ETH",0.08762296%,26
0x7f1502605a2f2cc01f9f4e7dd55e549954a8cd0c,,"105,874.38434455 ETH",0.08658695%,7
0xe3f8250bdc233d93875c15c25d725fd509192d60,,"105,569.98807516 ETH",0.08633800%,179
0xbed96d0840201011df1467379a5d311e0040073a,,"103,744.75950595 ETH",0.08484528%,3
0x4eac9ce57af61a6fb1f61f0bf1d8586412be30bc,,"102,002.99468199 ETH",0.08342082%,11
0x76ae5632ae65d95dd704218920f7d8ac4daef9cc,,"101,388.619493 ETH",0.08291837%,32
0x67f706db3bbd04a250eed049386c5d09c4ee31f0,,"100,784.24757148 ETH",0.08242410%,35
0xd9858d573a26bca124282afa21ca4f4a06eff98a,,"100,179.66778849 ETH",0.08192965%,7
0x4fdd5eb2fb260149a3903859043e962ab89d8ed4,Bitfinex 5,"100,116.88988392 ETH",0.08187831%,25
0xd8d98ee915a5a4f52c40d97fcd8ffadea1ee8604,,"100,000.14577822 ETH",0.08178284%,8
0x2d89034424db22c9c555f14692a181b22b17e42c,,"100,000.0000335 ETH",0.08178272%,6
0x40f50e8352d64af0ddda6ad6c94b5774884687c3,,"100,000.00002 ETH",0.08178272%,3
